a,b,c,d,e,f,g,h,i
4.9462,2.5586,-0.89355,-1.6341,114.47,189.59,-313.62,307.29,1530
4.9469,2.2363,-0.33203,-1.8844,40.953,255.43,-300.2,307.3,1530.2
4.9476,1.8066,0.37598,-2.169,-27.137,300.48,-276.34,307.3,1530.5
4.9483,1.4062,1.0645,-2.4536,-86.84,312.85,-235.59,307.31,1530.7
4.949,1.0645,1.4697,-2.5125,-144.57,309.88,-173.46,307.32,1530.9
4.9497,0.67383,1.6895,-2.3457,-208.71,307.41,-99.404,307.33,1531.1
4.9504,0.039062,1.9434,-1.9923,-269.4,292.56,-27.336,307.32,1531.3
4.9511,-0.66895,2.2656,-1.6096,-309.86,264.84,35.786,307.3,1531.5
4.9518,-1.3135,2.5635,-1.2808,-317.75,220.28,93.44,307.29,1531.7
4.9525,-1.6406,2.6025,-0.98635,-313.81,155.93,156.06,307.28,1532
4.9532,-1.8701,2.4023,-0.55942,-310.35,79.698,222.17,307.27,1532.2
4.9539,-2.1533,2.0068,0.093237,-294.07,6.4353,277.34,307.26,1532.4
4.9546,-2.4316,1.6064,0.77534,-259.04,-55.442,309.15,307.25,1532.6
4.9553,-2.6221,1.2842,1.2955,-205.75,-111.38,312.63,307.25,1532.8
4.956,-2.5586,0.97168,1.5605,-141.61,-175.24,309.15,307.24,1533
4.9567,-2.3145,0.50293,1.7911,-66.61,-241.57,301.69,307.24,1533.3
4.9574,-1.8848,-0.18555,2.061,5.9209,-292.06,282.81,307.24,1533.5
4.9581,-1.4746,-0.88867,2.3555,64.636,-316.81,245.03,307.23,1533.7
4.9588,-1.1377,-1.3818,2.5027,120.89,-316.32,188.37,307.23,1533.9
4.9595,-0.78613,-1.6211,2.4045,187,-310.87,118.29,307.23,1534.1
4.9602,-0.24414,-1.8652,2.1199,250.65,-301.47,44.235,307.23,1534.3
4.9609,0.46875,-2.1729,1.7273,296.04,-279.69,-24.851,307.23,1534.5
4.9616,1.1475,-2.4902,1.374,313.81,-239.09,-80.517,307.22,1534.8
4.9623,1.5869,-2.6367,1.0845,312.33,-178.21,-139.66,307.21,1535
4.963,1.8262,-2.5146,0.72627,306.9,-107.42,-207.75,307.2,1535.2
4.9637,2.1143,-2.1875,0.11777,295.06,-32.671,-267.89,307.2,1535.4
4.9644,2.4121,-1.7676,-0.57905,268.41,36.136,-305.67,307.21,1535.6
4.9651,2.6562,-1.4355,-1.163,218.58,92.074,-316.6,307.22,1535.8
4.9658,2.6758,-1.1182,-1.5114,156.41,150.49,-315.61,307.23,1536
4.9665,2.4658,-0.67383,-1.7568,84.866,219.29,-308.65,307.23,1536.3
4.9672,2.0703,-0.014648,-2.0365,10.855,277.71,-291.75,307.23,1536.5
4.9679,1.6211,0.71777,-2.3211,-54.768,307.9,-262.43,307.22,1536.7
4.9686,1.25,1.2793,-2.5027,-109.54,312.85,-211.23,307.21,1536.9
4.9693,0.87402,1.5869,-2.4438,-170.23,309.88,-142.15,307.21,1537.1
4.97,0.40527,1.7969,-2.1935,-236.84,301.96,-69.583,307.21,1537.3
4.9707,-0.29785,2.0947,-1.8157,-290.62,282.16,-0.99404,307.21,1537.6
4.9714,-0.98633,2.3877,-1.4182,-315.29,249.98,60.637,307.22,1537.8
4.9721,-1.4795,2.5781,-1.1238,-316.27,195.04,118.79,307.22,1538
4.9728,-1.7383,2.5049,-0.79497,-313.81,123.75,183.4,307.22,1538.2
4.9735,-1.9873,2.2363,-0.27971,-305.42,48.512,248.01,307.22,1538.4
4.9742,-2.3047,1.8311,0.42693,-280.75,-20.296,294.24,307.23,1538.6
4.9749,-2.5488,1.4453,1.0551,-239.3,-78.708,312.63,307.24,1538.8
4.9756,-2.6416,1.1426,1.4574,-180.59,-137.62,311.63,307.26,1539.1
4.9763,-2.4805,0.75195,1.7077,-110.03,-203.95,307.16,307.28,1539.3
4.977,-2.1484,0.16113,1.9727,-35.032,-265.83,294.73,307.3,1539.5
4.9777,-1.7139,-0.60547,2.3162,32.565,-305.92,268.89,307.32,1539.7
4.9784,-1.3135,-1.2305,2.537,87.827,-318.3,223.66,307.34,1539.9
4.9791,-0.95703,-1.5967,2.5469,147.04,-314.34,159.54,307.35,1540.1
4.9798,-0.49805,-1.8213,2.3211,214.63,-308.4,87.476,307.35,1540.4
4.9805,0.1416,-2.0996,1.9776,272.85,-293.05,14.911,307.36,1540.6
4.9812,0.92773,-2.4414,1.5507,306.9,-265.33,-49.205,307.36,1540.8
4.9819,1.4697,-2.6465,1.2121,313.31,-216.82,-104.87,307.36,1541
4.9826,1.7676,-2.6367,0.90784,310.35,-149,-167,307.36,1541.2
4.9833,1.9922,-2.3877,0.44165,304.93,-74.748,-234.1,307.35,1541.4
4.984,2.2998,-2.0215,-0.22573,285.19,-2.9701,-287.78,307.34,1541.6
4.9847,2.5732,-1.5918,-0.92256,249.17,58.907,-314.12,307.34,1541.9
4.9854,2.6855,-1.2793,-1.3495,194.9,116.82,-315.61,307.34,1542.1
4.9861,2.6025,-0.94727,-1.6145,127.79,180.19,-313.62,307.35,1542.3
4.9868,2.3047,-0.42969,-1.85,51.808,244.54,-304.67,307.35,1542.5
4.9875,1.8896,0.29297,-2.1641,-18.75,293.55,-282.31,307.36,1542.7
4.9882,1.4551,1.0059,-2.4438,-75.985,314.34,-242.05,307.37,1542.9
4.9889,1.1133,1.4209,-2.5125,-133.71,311.37,-183.4,307.38,1543.1
4.9896,0.70312,1.6553,-2.3506,-199.83,306.42,-112.82,307.4,1543.4
4.9903,0.1416,1.8945,-2.0414,-261.01,295.03,-38.768,307.41,1543.6
4.991,-0.60547,2.2461,-1.6635,-303.94,271.27,27.833,307.43,1543.8
4.9917,-1.2402,2.5244,-1.3102,-319.24,228.2,84.494,307.44,1544
4.9924,-1.5918,2.5928,-1.0256,-315.29,165.83,144.63,307.45,1544.2
4.9931,-1.8262,2.4316,-0.63303,-311.34,94.054,211.73,307.45,1544.4
4.9938,-2.1045,2.085,-0.019629,-297.53,18.811,269.39,307.44,1544.7
4.9945,-2.4268,1.6748,0.70173,-265.95,-46.532,305.17,307.43,1544.9
4.9952,-2.6025,1.333,1.2219,-215.62,-102.47,313.62,307.41,1545.1
4.9959,-2.5928,1.0449,1.5163,-151.97,-164.84,310.14,307.4,1545.3
4.9966,-2.3438,0.58105,1.7519,-78.945,-232.16,302.69,307.39,1545.5
4.9973,-1.9629,-0.073242,2.0218,-5.4275,-285.13,286.78,307.38,1545.7
4.998,-1.543,-0.7959,2.3407,56.742,-314.34,253.48,307.37,1545.9
4.9987,-1.1865,-1.2988,2.4831,110.52,-317.8,197.32,307.37,1546.2
4.9994,-0.84473,-1.5674,2.4045,175.65,-312.36,129.23,307.36,1546.4
5.0001,-0.31738,-1.7969,2.1297,242.76,-302.46,57.654,307.36,1546.6
5.0008,0.35156,-2.1045,1.7764,290.62,-284.64,-13.42,307.36,1546.8
5.0015,1.0498,-2.4414,1.4231,311.34,-248.99,-74.056,307.36,1547
5.0022,1.4795,-2.583,1.1385,313.81,-188.6,-129.23,307.36,1547.2
5.0029,1.748,-2.5049,0.79006,310.35,-117.32,-194.83,307.37,1547.5
5.0036,2.0312,-2.207,0.22083,297.03,-45.047,-260.94,307.36,1547.7
5.0043,2.3535,-1.8262,-0.46128,271.37,24.256,-303.68,307.35,1547.9
5.005,2.6074,-1.4746,-1.0698,229.43,84.648,-315.11,307.35,1548.1
5.0057,2.6465,-1.1719,-1.4182,168.25,142.07,-315.11,307.35,1548.3
5.0064,2.5049,-0.77148,-1.693,94.734,206.42,-312.13,307.35,1548.5
5.0071,2.1338,-0.1416,-1.9678,21.217,268.3,-296.22,307.34,1548.7
5.0078,1.7041,0.59082,-2.277,-42.433,306.91,-266.9,307.33,1549
5.0085,1.2939,1.2109,-2.488,-100.16,313.35,-220.18,307.31,1549.2
5.0092,0.95215,1.5186,-2.4536,-161.34,308.4,-155.57,307.3,1549.4
5.0099,0.47852,1.748,-2.223,-225.98,303.94,-81.512,307.29,1549.6
5.0106,-0.18066,2.0264,-1.8647,-281.74,287.61,-9.9404,307.28,1549.8
5.0113,-0.88867,2.3535,-1.4869,-314.3,255.43,51.69,307.27,1550
5.012,-1.4209,2.5488,-1.1581,-317.75,204.44,107.85,307.26,1550.2
5.0127,-1.6748,2.5049,-0.85876,-313.81,136.13,172.96,307.26,1550.5
5.0134,-1.9287,2.2607,-0.36313,-307.39,61.877,238.57,307.27,1550.7
5.0141,-2.2314,1.875,0.30916,-286.67,-9.9004,288.27,307.28,1550.9
5.0148,-2.5342,1.5039,0.97163,-247.2,-70.293,311.14,307.29,1551.1
5.0155,-2.627,1.1816,1.4084,-190.95,-127.72,312.13,307.31,1551.3
5.0162,-2.5098,0.83496,1.6537,-121.87,-193.55,308.65,307.33,1551.5
5.0169,-2.2119,0.27832,1.9187,-46.874,-256.42,298.21,307.35,1551.8
5.0176,-1.7969,-0.44434,2.2328,22.203,-301.96,274.36,307.38,1552
5.0183,-1.3721,-1.1523,2.5174,78.945,-317.8,231.61,307.4,1552.2
5.019,-1.0107,-1.5723,2.5665,137.17,-314.83,170.98,307.4,1552.4
5.0197,-0.62012,-1.7773,2.3947,204.76,-309.39,99.901,307.39,1552.6
5.0204,0.03418,-2.0508,2.0414,264.47,-297.01,24.851,307.4,1552.8
5.0211,0.77637,-2.3633,1.6194,302.95,-272.26,-39.762,307.4,1553
5.0218,1.4258,-2.6514,1.2661,314.3,-224.74,-95.428,307.41,1553.3
5.0225,1.7529,-2.6758,0.96182,311.83,-159.4,-156.06,307.43,1553.5
5.0232,1.9678,-2.4609,0.52998,305.91,-87.618,-225.15,307.44,1553.7
5.0239,2.2559,-2.0605,-0.1374,289.14,-14.356,-280.82,307.46,1553.9
5.0246,2.5391,-1.6553,-0.81951,257.56,50.987,-310.64,307.47,1554.1
5.0253,2.7246,-1.3281,-1.3348,204.27,106.92,-316.11,307.48,1554.3
5.026,2.6318,-0.99121,-1.5998,138.15,168.31,-314.61,307.5,1554.6
5.0267,2.373,-0.5127,-1.8304,64.143,235.13,-306.17,307.51,1554.8
5.0274,1.9336,0.19531,-2.115,-7.4011,288.6,-286.28,307.53,1555
5.0281,1.5234,0.89844,-2.4094,-67.597,312.85,-250,307.53,1555.2
5.0288,1.1816,1.3916,-2.5518,-124.34,311.86,-194.83,307.53,1555.4
5.0295,0.80566,1.626,-2.4193,-188.48,307.41,-124.75,307.52,1555.6
5.0302,0.27344,1.8604,-2.1346,-252.13,298.5,-50.696,307.52,1555.8
5.0309,-0.46875,2.1924,-1.7421,-299.01,276.22,18.39,307.52,1556.1
5.0316,-1.1475,2.5049,-1.3838,-318.25,236.12,75.05,307.52,1556.3
5.0323,-1.5723,2.6318,-1.0845,-316.77,176.23,134.2,307.53,1556.5
5.033,-1.792,2.4658,-0.70664,-311.34,105.93,201.29,307.53,1556.7
5.0337,-2.0752,2.1387,-0.10796,-299.5,30.691,262.92,307.54,1556.9
5.0344,-2.4023,1.7383,0.6085,-272.85,-38.117,300.7,307.55,1557.1
5.0351,-2.627,1.3965,1.1777,-224.99,-94.549,312.63,307.56,1557.3
5.0358,-2.6123,1.0791,1.5065,-161.34,-152.96,312.13,307.56,1557.6
5.0365,-2.3877,0.64941,1.7273,-90.787,-220.28,305.67,307.57,1557.8
5.0372,-2.0166,0.0048828,2.0071,-18.256,-280.18,288.77,307.58,1558
5.0379,-1.5967,-0.72754,2.3162,47.367,-312.36,259.45,307.57,1558.2
5.0386,-1.2451,-1.2646,2.4978,104.11,-316.32,209.25,307.57,1558.4
5.0393,-0.88379,-1.543,2.4193,164.3,-313.84,140.66,307.57,1558.6
5.04,-0.4248,-1.748,2.1788,230.42,-306.42,66.601,307.56,1558.9
5.0407,0.26367,-2.0654,1.8304,285.19,-286.62,-1.9881,307.55,1559.1
5.0414,0.97168,-2.4023,1.4624,311.83,-253.95,-63.122,307.55,1559.3
5.0421,1.4307,-2.583,1.1875,312.33,-200.98,-121.27,307.54,1559.5
5.0428,1.6797,-2.5,0.86367,309.37,-130.69,-185.39,307.54,1559.7
5.0435,1.9531,-2.2461,0.34351,301.97,-54.947,-251,307.54,1559.9
5.0442,2.3145,-1.875,-0.37295,277.79,14.851,-298.21,307.54,1560.1
5.0449,2.5781,-1.5283,-0.99617,235.85,73.263,-316.6,307.53,1560.4
5.0456,2.6514,-1.25,-1.3593,178.61,132.17,-315.11,307.53,1560.6
5.0463,2.5098,-0.85938,-1.6145,108.06,197.02,-311.63,307.52,1560.8
5.047,2.2021,-0.26855,-1.904,32.565,259.89,-299.7,307.51,1561
5.0477,1.7676,0.50293,-2.2524,-34.539,302.46,-273.36,307.5,1561.2
5.0484,1.3672,1.1328,-2.4831,-90.294,314.83,-228.63,307.5,1561.4
5.0491,1.0156,1.4844,-2.4732,-150.49,309.88,-166.5,307.5,1561.7
5.0498,0.55664,1.6846,-2.2377,-217.1,304.44,-93.937,307.49,1561.9
5.0505,-0.063477,1.9629,-1.9138,-273.84,291.07,-20.378,307.49,1562.1
5.0512,-0.81543,2.3242,-1.536,-310.85,261.87,42.744,307.48,1562.3
5.0519,-1.3574,2.5488,-1.2219,-319.24,213.35,97.416,307.47,1562.5
5.0526,-1.6504,2.5439,-0.91765,-313.81,148.51,162.53,307.46,1562.7
5.0533,-1.8604,2.29,-0.45637,-307.89,74.748,229.62,307.45,1562.9
5.054,-2.1729,1.9531,0.18647,-292.1,-0.49502,281.31,307.44,1563.2
5.0547,-2.5049,1.5723,0.87839,-256.08,-62.372,308.65,307.43,1563.4
5.0554,-2.6416,1.2695,1.3299,-198.35,-117.32,313.62,307.42,1563.6
5.0561,-2.5586,0.91797,1.6096,-132.73,-182.17,309.64,307.42,1563.8
5.0568,-2.2656,0.39551,1.85,-60.689,-248.5,299.21,307.43,1564
5.0575,-1.8701,-0.3125,2.1788,11.842,-296.52,279.33,307.43,1564.2
5.0582,-1.4307,-1.0547,2.4831,72.038,-315.33,241.55,307.45,1564.5
5.0589,-1.0889,-1.499,2.5714,126.81,-316.32,180.92,307.47,1564.7
5.0596,-0.67871,-1.7432,2.4193,192.43,-312.36,109.34,307.49,1564.9
5.0603,-0.092773,-1.9727,2.0856,257.07,-298.5,38.271,307.5,1565.1
5.061,0.66406,-2.3193,1.693,300.49,-275.23,-29.324,307.49,1565.3
5.0617,1.333,-2.627,1.325,312.82,-235.13,-87.476,307.49,1565.5
5.0624,1.6992,-2.7002,1.0354,310.85,-171.77,-147.12,307.48,1565.7
5.0631,1.9287,-2.5146,0.63303,308.38,-98.509,-213.22,307.49,1566
5.0638,2.1875,-2.1533,0.014722,292.59,-25.246,-272.86,307.5,1566.2
5.0645,2.5146,-1.7383,-0.71155,262.49,40.097,-309.15,307.51,1566.4
5.0652,2.7051,-1.3818,-1.2612,213.65,97.519,-316.6,307.52,1566.6
5.0659,2.6855,-1.0938,-1.5556,150.49,158.9,-314.12,307.52,1566.8
5.0666,2.4414,-0.62988,-1.7862,76.478,225.73,-308.15,307.52,1567
5.0673,2.0459,0.03418,-2.0512,2.467,281.17,-290.76,307.52,1567.3
5.068,1.6113,0.78613,-2.3898,-59.209,310.38,-257.46,307.53,1567.5
5.0687,1.25,1.3281,-2.5518,-114.96,312.85,-203.78,307.54,1567.7
5.0694,0.9082,1.5869,-2.4781,-178.12,308.4,-135.19,307.53,1567.9
5.0701,0.37109,1.8066,-2.1788,-243.25,300.48,-62.128,307.53,1568.1
5.0708,-0.32227,2.1143,-1.8059,-294.07,280.18,7.4553,307.52,1568.3
5.0715,-1.0596,2.4854,-1.4525,-316.27,245.03,66.601,307.53,1568.5
5.0722,-1.5186,2.6514,-1.1581,-316.27,188.11,124.26,307.53,1568.8
5.0729,-1.7676,2.5537,-0.81951,-313.31,116.82,189.86,307.54,1569
5.0736,-2.0166,2.2266,-0.24045,-303.94,41.582,253.98,307.55,1569.2
5.0743,-2.3486,1.8311,0.46128,-277.79,-27.226,297.72,307.57,1569.4
5.075,-2.6416,1.4697,1.1238,-232.89,-85.638,312.13,307.59,1569.6
5.0757,-2.6709,1.1572,1.4771,-173.68,-144.55,311.14,307.6,1569.8
5.0764,-2.4951,0.76172,1.7077,-102.63,-210.38,306.66,307.6,1570
5.0771,-2.1143,0.13672,1.9629,-27.631,-270.28,292.75,307.59,1570.3
5.0778,-1.7041,-0.5957,2.2868,37.499,-308.89,265.41,307.58,1570.5
5.0785,-1.3232,-1.2354,2.5518,93.748,-317.8,217.2,307.57,1570.7
5.0792,-0.98145,-1.5527,2.5223,153.94,-313.84,153.08,307.56,1570.9
5.0799,-0.50781,-1.7432,2.2573,221.54,-307.41,79.523,307.56,1571.1
5.0806,0.14648,-2.0068,1.8844,277.3,-291.57,7.9523,307.56,1571.3
5.0813,0.87402,-2.373,1.536,308.87,-260.88,-55.169,307.57,1571.6
5.082,1.4258,-2.6367,1.2415,313.31,-210.38,-111.33,307.58,1571.8
5.0827,1.6846,-2.583,0.93237,310.35,-141.58,-174.95,307.59,1572
5.0834,1.8994,-2.2949,0.43674,303.94,-67.323,-241.06,307.6,1572.2
5.0841,2.2168,-1.9189,-0.23555,282.72,3.9602,-291.75,307.62,1572.4
5.0848,2.5635,-1.5869,-0.91274,244.24,64.353,-315.11,307.63,1572.6
5.0855,2.6953,-1.2891,-1.3544,187.99,122.76,-316.11,307.63,1572.8
5.0862,2.5635,-0.9375,-1.5899,120.39,188.11,-312.13,307.61,1573.1
5.0869,2.2461,-0.38574,-1.8353,44.9,250.48,-302.19,307.6,1573.3
5.0876,1.8506,0.33691,-2.1641,-26.151,296.52,-280.32,307.59,1573.5
5.0883,1.4648,1.0352,-2.4781,-81.906,314.34,-237.08,307.58,1573.7
5.089,1.1035,1.4648,-2.5419,-138.65,312.36,-175.45,307.57,1573.9
5.0897,0.68848,1.6699,-2.3457,-207.72,304.93,-105.87,307.57,1574.1
5.0904,0.053711,1.9238,-1.9825,-267.92,292.56,-32.306,307.57,1574.4
5.0911,-0.65918,2.251,-1.6145,-305.91,269.29,34.792,307.58,1574.6
5.0918,-1.2891,2.5635,-1.2955,-317.75,223.25,89.961,307.59,1574.8
5.0925,-1.6357,2.6074,-0.99617,-316.77,157.42,149.6,307.57,1575
5.0932,-1.8457,2.3779,-0.55942,-310.35,85.638,218.69,307.56,1575.2
5.0939,-2.1338,1.9922,0.098145,-293.08,13.366,276.84,307.55,1575.4
5.0946,-2.4414,1.6211,0.76062,-262.99,-52.967,306.66,307.54,1575.6
5.0953,-2.6465,1.3184,1.2759,-211.18,-109.89,311.14,307.52,1575.9
5.096,-2.5781,0.98145,1.5654,-144.08,-170.29,311.14,307.52,1576.1
5.0967,-2.3193,0.50293,1.8059,-70.557,-236.62,302.69,307.51,1576.3
5.0974,-1.9141,-0.19531,2.1052,0.49341,-291.57,282.31,307.51,1576.5
5.0981,-1.5186,-0.90332,2.4144,61.676,-316.32,248.51,307.51,1576.7
5.0988,-1.1719,-1.4209,2.5812,118.91,-315.33,192.84,307.51,1576.9
5.0995,-0.78613,-1.6846,2.4634,182.56,-311.86,122.27,307.52,1577.2
5.1002,-0.23926,-1.9238,2.1788,246.21,-302.95,48.211,307.53,1577.4
5.1009,0.50781,-2.2607,1.7862,295.06,-280.18,-19.881,307.54,1577.6
5.1016,1.1914,-2.5879,1.4329,313.31,-242.06,-78.032,307.55,1577.8
5.1023,1.6455,-2.7393,1.1238,311.34,-182.66,-137.18,307.56,1578
5.103,1.8799,-2.5781,0.73608,308.38,-110.39,-202.78,307.56,1578.2
5.1037,2.1582,-2.2412,0.1325,297.03,-36.631,-264.42,307.55,1578.4
5.1044,2.4854,-1.8262,-0.58887,268.41,30.691,-306.17,307.55,1578.7
5.1051,2.7246,-1.4893,-1.1679,222.03,88.608,-316.6,307.54,1578.9
5.1058,2.7441,-1.1719,-1.5261,161.84,149.5,-314.12,307.55,1579.1
5.1065,2.5049,-0.72266,-1.7568,88.813,214.84,-309.64,307.55,1579.3
5.1072,2.1289,-0.068359,-2.0316,13.322,272.76,-294.73,307.56,1579.5
5.1079,1.6992,0.66406,-2.3506,-49.341,308.89,-263.42,307.56,1579.7
5.1086,1.3477,1.2354,-2.5616,-105.1,313.84,-212.73,307.56,1580
5.1093,0.97656,1.5527,-2.5125,-168.25,308.4,-148.11,307.56,1580.2
5.11,0.4834,1.7627,-2.2475,-234.86,301.96,-74.056,307.56,1580.4
5.1107,-0.2002,2.0801,-1.8942,-285.68,285.63,-2.4851,307.57,1580.6
5.1114,-0.91797,2.4268,-1.5261,-314.79,251.96,58.152,307.57,1580.8
5.1121,-1.4355,2.6416,-1.2317,-318.74,196.52,113.32,307.56,1581
5.1128,-1.7188,2.583,-0.89312,-313.81,128.21,179.92,307.55,1581.2
5.1135,-1.9727,2.3096,-0.37295,-304.43,54.947,246.52,307.54,1581.5
5.1142,-2.3096,1.9043,0.35823,-283.71,-17.821,292.25,307.54,1581.7
5.1149,-2.5879,1.5283,1.006,-243.25,-77.223,311.14,307.54,1581.9
5.1156,-2.7051,1.25,1.4133,-183.05,-133.66,312.13,307.54,1582.1
5.1163,-2.5586,0.86914,1.6685,-113.48,-199,308.65,307.55,1582.3
5.117,-2.2217,0.27344,1.9334,-39.966,-263.35,295.73,307.55,1582.5
5.1177,-1.7725,-0.49316,2.2622,28.124,-306.42,270.38,307.54,1582.8
5.1184,-1.3867,-1.1328,2.5125,84.866,-317.31,227.14,307.52,1583
5.1191,-1.0596,-1.5088,2.5567,144.57,-313.84,164.51,307.51,1583.2
5.1198,-0.61523,-1.7285,2.3457,210.69,-309.39,91.452,307.51,1583.4
5.1205,0.014648,-1.9824,1.9923,269.4,-295.03,17.893,307.5,1583.6
5.1212,0.78125,-2.3389,1.5948,306.41,-267.31,-45.229,307.51,1583.8
5.1219,1.3428,-2.5977,1.2857,314.3,-218.8,-101.39,307.51,1584
5.1226,1.6602,-2.6367,1.0158,310.85,-153.46,-164.02,307.52,1584.3
5.1233,1.8896,-2.4023,0.55452,304.93,-80.193,-231.61,307.52,1584.5
5.124,2.1875,-2.0166,-0.11287,287.16,-6.4353,-284.79,307.52,1584.7
5.1247,2.5146,-1.6211,-0.82932,253.12,56.927,-312.63,307.54,1584.9
5.1254,2.6855,-1.3428,-1.2808,197.36,112.37,-316.6,307.55,1585.1
5.1261,2.6416,-1.04,-1.5654,130.75,175.24,-314.12,307.56,1585.3
5.1268,2.3438,-0.50293,-1.8059,57.235,242.56,-304.18,307.56,1585.6
5.1275,1.9189,0.22461,-2.1248,-13.815,292.56,-283.3,307.57,1585.8
5.1282,1.5088,0.95703,-2.4438,-74.505,312.36,-246.03,307.57,1586
5.1289,1.1719,1.4062,-2.5518,-130.75,311.37,-187.38,307.56,1586.2
5.1296,0.77637,1.6504,-2.4094,-194.4,307.41,-116.3,307.54,1586.4
5.1303,0.18555,1.8896,-2.0758,-258.05,296.52,-44.235,307.54,1586.6
5.131,-0.56641,2.2217,-1.6832,-302.95,272.76,23.36,307.53,1586.8
5.1317,-1.2305,2.5391,-1.3299,-317.75,231.67,81.512,307.54,1587.1
5.1324,-1.5918,2.627,-1.0551,-315.29,169.79,141.15,307.54,1587.3
5.1331,-1.8262,2.4561,-0.65757,-312.33,97.024,208.25,307.55,1587.5
5.1338,-2.085,2.1045,-0.049072,-298.51,23.761,267.4,307.55,1587.7
5.1345,-2.4219,1.6895,0.6772,-268.41,-43.067,304.18,307.54,1587.9
5.1352,-2.6318,1.3477,1.2366,-219.57,-99.994,312.63,307.54,1588.1
5.1359,-2.6221,1.0596,1.5261,-155.92,-160.39,310.64,307.53,1588.3
5.1366,-2.3975,0.61523,1.7617,-82.399,-226.72,305.17,307.53,1588.6
5.1373,-2.0215,-0.039062,2.0512,-9.3748,-284.14,287.28,307.53,1588.8
5.138,-1.6016,-0.80078,2.3947,51.808,-314.34,254.47,307.53,1589
5.1387,-1.2305,-1.3574,2.5763,109.54,-316.32,202.78,307.53,1589.2
5.1394,-0.9082,-1.6309,2.5272,172.2,-312.36,134.2,307.52,1589.4
5.1401,-0.36621,-1.875,2.2524,236.34,-305.43,59.643,307.5,1589.6
5.1408,0.36133,-2.1924,1.8598,288.15,-285.13,-10.437,307.5,1589.9
5.1415,1.1328,-2.5635,1.4722,313.31,-248.5,-67.595,307.5,1590.1
5.1422,1.5869,-2.7295,1.1875,312.82,-193.55,-126.24,307.5,1590.3
5.1429,1.8359,-2.6562,0.86367,307.89,-123.75,-193.34,307.5,1590.5
5.1436,2.1094,-2.3438,0.27971,299.99,-47.522,-255.97,307.49,1590.7
5.1443,2.4365,-1.9092,-0.46619,275.82,22.771,-299.21,307.49,1590.9
5.145,2.7197,-1.5234,-1.1336,229.93,79.203,-317.1,307.48,1591.1
5.1457,2.7588,-1.2354,-1.4722,170.72,136.63,-316.6,307.48,1591.4
5.1464,2.6221,-0.86914,-1.7175,102.14,205.43,-310.14,307.49,1591.6
5.1471,2.2314,-0.22949,-1.9776,26.151,266.32,-296.72,307.49,1591.8
5.1478,1.7822,0.53711,-2.3064,-42.433,303.45,-271.37,307.5,1592
5.1485,1.4014,1.1914,-2.5714,-97.201,313.84,-222.67,307.49,1592.2
5.1492,1.084,1.5088,-2.5665,-154.93,311.37,-157.56,307.49,1592.4
5.1499,0.64453,1.7236,-2.3653,-224.01,303.94,-86.482,307.48,1592.7
5.1506,-0.039062,2.0215,-1.9923,-281.74,286.62,-14.911,307.48,1592.9
5.1513,-0.80078,2.3877,-1.6096,-311.83,258.4,49.702,307.46,1593.1
5.152,-1.3867,2.6611,-1.2955,-316.77,207.91,105.87,307.43,1593.3
5.1527,-1.665,2.6514,-1.0109,-315.29,139.1,167.99,307.42,1593.5
5.1534,-1.9238,2.4121,-0.51526,-307.89,65.838,234.59,307.4,1593.7
5.1541,-2.251,2.0166,0.19138,-287.16,-5.4452,287.28,307.39,1593.9
5.1548,-2.5879,1.6309,0.90293,-250.65,-67.323,310.64,307.38,1594.2
5.1555,-2.7295,1.2988,1.3838,-194.4,-124.74,311.63,307.37,1594.4
5.1562,-2.6123,0.94727,1.6341,-124.83,-188.6,309.15,307.37,1594.6
5.1569,-2.3047,0.39551,1.8942,-51.314,-253.45,298.71,307.37,1594.8
5.1576,-1.8701,-0.3418,2.2033,17.763,-300.48,275.35,307.38,1595
5.1583,-1.4697,-1.0547,2.5174,75.985,-317.31,235.59,307.37,1595.2
5.159,-1.1182,-1.4941,2.5959,134.21,-314.83,174.95,307.36,1595.5
5.1597,-0.72754,-1.6943,2.4242,199.83,-310.87,102.39,307.35,1595.7
5.1604,-0.12207,-1.9482,2.0954,261.51,-298,29.324,307.33,1595.9
5.1611,0.61035,-2.2852,1.7077,303.45,-272.76,-35.289,307.33,1596.1
5.1618,1.2793,-2.6074,1.3691,314.3,-228.7,-92.446,307.32,1596.3
5.1625,1.6357,-2.666,1.0698,310.35,-165.34,-154.57,307.31,1596.5
5.1632,1.8506,-2.4805,0.67229,307.39,-90.589,-220.68,307.31,1596.7
5.1639,2.1484,-2.124,0.024536,291.6,-16.831,-277.84,307.31,1597
5.1646,2.4756,-1.7334,-0.6821,258.55,46.037,-311.14,307.31,1597.2
5.1653,2.6953,-1.4014,-1.2366,207.23,102.96,-316.6,307.32,1597.4
5.166,2.6465,-1.0791,-1.5311,143.58,165.83,-313.62,307.32,1597.6
5.1667,2.4219,-0.61523,-1.7715,69.077,232.66,-306.66,307.33,1597.8
5.1674,2.0068,0.087891,-2.0758,-4.4407,285.13,-288.77,307.34,1598
5.1681,1.5869,0.83008,-2.3947,-65.13,311.37,-252.98,307.37,1598.2
5.1688,1.2256,1.3623,-2.5616,-119.9,313.35,-197.32,307.38,1598.5
5.1695,0.84473,1.626,-2.4536,-185.03,307.9,-128.23,307.39,1598.7
5.1702,0.32227,1.8506,-2.1788,-250.16,298,-55.666,307.4,1598.9
