a,b,c,d,e,f,g,h,i
5.9248,3.3252,-1.6553,-1.5948,260.03,40.592,-301.2,301.52,1796.3
5.9255,3.3496,-1.1475,-2.1396,209.21,99.994,-313.62,301.51,1796.5
5.9262,3.1543,-0.58105,-2.5272,147.04,158.9,-314.61,301.5,1796.7
5.9269,2.6953,0.092773,-2.7628,78.945,222.26,-307.16,301.5,1796.9
5.9276,2.085,0.92773,-3.0081,6.9077,275.23,-285.79,301.51,1797.1
5.9283,1.4209,1.748,-3.1603,-59.702,304.93,-252.98,301.5,1797.3
5.929,0.90332,2.2705,-3.1652,-117.43,310.87,-200.8,301.48,1797.6
5.9297,0.3125,2.6123,-2.9247,-177.13,308.89,-135.19,301.47,1797.8
5.9304,-0.40527,2.8369,-2.4487,-238.81,299.49,-66.104,301.47,1798
5.9311,-1.2549,3.0859,-1.8697,-286.67,275.73,3.9762,301.47,1798.2
5.9318,-2.0068,3.2422,-1.271,-310.85,240.08,66.601,301.46,1798.4
5.9325,-2.4658,3.2324,-0.80969,-315.29,185.14,126.24,301.45,1798.6
5.9332,-2.7832,2.9785,-0.24045,-313.31,116.82,188.37,301.44,1798.8
5.9339,-3.0273,2.4512,0.52017,-301.47,45.542,249.5,301.44,1799
5.9346,-3.2812,1.8408,1.3789,-272.85,-23.761,291.75,301.44,1799.2
5.9353,-3.3545,1.2354,2.0512,-229.93,-87.123,308.65,301.43,1799.5
5.936,-3.208,0.74219,2.4144,-171.71,-146.53,309.64,301.42,1799.7
5.9367,-2.8223,0.10254,2.7088,-102.14,-206.92,307.16,301.4,1799.9
5.9374,-2.2461,-0.69824,2.9198,-30.591,-264.84,290.76,301.39,1800.1
5.9381,-1.6211,-1.5479,3.1603,36.019,-303.45,258.45,301.4,1800.3
5.9388,-1.0059,-2.2021,3.1995,95.721,-313.84,213.72,301.41,1800.5
5.9395,-0.4834,-2.5391,3.0229,156.41,-311.37,153.08,301.39,1800.7
5.9402,0.22461,-2.8027,2.5959,217.1,-307.41,82.506,301.39,1800.9
5.9409,1.0107,-3.0127,2.0365,268.91,-289.09,10.437,301.39,1801.1
5.9416,1.8262,-3.252,1.4722,303.45,-254.44,-53.181,301.39,1801.4
5.9423,2.4072,-3.291,0.93237,312.33,-205.43,-111.83,301.4,1801.6
5.943,2.7148,-3.0859,0.42202,308.38,-142.57,-175.95,301.4,1801.8
5.9437,3.0029,-2.6221,-0.31897,301.97,-71.283,-237.58,301.4,1802
5.9444,3.2129,-2.0459,-1.109,280.75,1.9801,-283.8,301.4,1802.2
5.9451,3.3984,-1.4697,-1.8647,239.8,65.838,-309.64,301.41,1802.4
5.9458,3.2959,-0.88379,-2.3555,183.55,123.75,-315.11,301.41,1802.6
5.9465,2.9834,-0.32715,-2.6205,119.9,186.13,-312.13,301.42,1802.8
5.9472,2.4561,0.44922,-2.8854,48.847,247.01,-299.7,301.43,1803
5.9479,1.8311,1.2549,-3.0719,-23.684,290.58,-274.36,301.43,1803.3
5.9486,1.2402,1.9922,-3.229,-83.879,309.39,-232.61,301.43,1803.5
5.9493,0.62988,2.4756,-3.1014,-141.61,310.38,-173.96,301.42,1803.7
5.95,0.03418,2.7051,-2.7431,-203.78,306.42,-106.86,301.43,1803.9
5.9507,-0.80078,2.9736,-2.2033,-260.52,291.07,-36.78,301.44,1804.1
5.9514,-1.5479,3.1494,-1.6439,-299.99,262.86,31.809,301.44,1804.3
5.9521,-2.2314,3.3057,-1.1238,-314.79,218.8,91.452,301.44,1804.5
5.9528,-2.6562,3.1543,-0.54961,-314.79,158.41,152.09,301.44,1804.7
5.9535,-2.8955,2.7686,0.078516,-309.86,87.618,215.71,301.44,1804.9
5.9542,-3.1787,2.1826,0.93728,-291.6,15.346,269.39,301.45,1805.2
5.9549,-3.3105,1.5771,1.6586,-257.56,-51.977,301.69,301.45,1805.4
5.9556,-3.3545,1.0596,2.2279,-205.75,-110.88,310.14,301.45,1805.6
5.9563,-3.0713,0.45898,2.5763,-143.09,-170.78,309.15,301.45,1805.8
5.957,-2.6025,-0.22461,2.8118,-73.518,-234.14,300.7,301.46,1806
5.9577,-1.9531,-1.1133,3.0523,-1.4802,-284.14,278.83,301.46,1806.2
5.9584,-1.333,-1.8359,3.1652,63.156,-309.88,243.04,301.46,1806.4
5.9591,-0.81055,-2.3682,3.1701,120.39,-314.83,188.87,301.47,1806.6
5.9598,-0.17578,-2.6904,2.8658,181.08,-311.37,123.26,301.48,1806.8
5.9605,0.53223,-2.9102,2.3996,241.77,-300.97,52.187,301.48,1807.1
5.9612,1.416,-3.1592,1.7862,287.16,-275.73,-16.899,301.48,1807.3
5.9619,2.0898,-3.2568,1.2121,308.38,-237.11,-78.529,301.48,1807.5
5.9626,2.5635,-3.252,0.73608,310.85,-181.18,-137.67,301.48,1807.7
5.9633,2.8613,-2.9199,0.11777,307.89,-112.37,-200.8,301.49,1807.9
5.964,3.0957,-2.4023,-0.64285,295.06,-40.592,-259.45,301.5,1808.1
5.9647,3.335,-1.7578,-1.5065,264.47,29.701,-298.71,301.51,1808.3
5.9654,3.3496,-1.1963,-2.0856,218.09,90.589,-313.12,301.51,1808.5
5.9661,3.2031,-0.68848,-2.4732,158.38,149.5,-314.61,301.51,1808.7
5.9668,2.7734,-0.0048828,-2.7382,90.294,211.87,-309.15,301.51,1809
5.9675,2.2021,0.77637,-2.9591,18.256,267.81,-290.26,301.51,1809.2
5.9682,1.5332,1.6455,-3.175,-49.341,301.47,-258.95,301.51,1809.4
5.9689,0.95215,2.2168,-3.1652,-108.55,310.87,-210.74,301.5,1809.6
5.9696,0.4248,2.5586,-2.9787,-167.27,309.39,-146.12,301.49,1809.8
5.9703,-0.30762,2.8125,-2.5174,-228.94,302.46,-76.541,301.48,1810
5.971,-1.0938,3.0273,-1.9629,-280.75,280.18,-7.9523,301.48,1810.2
5.9717,-1.9238,3.2471,-1.3691,-309.37,246.52,56.163,301.47,1810.4
5.9724,-2.4121,3.2422,-0.87349,-314.79,196.52,117.3,301.45,1810.6
5.9731,-2.7295,3.042,-0.36313,-312.82,129.2,178.93,301.44,1810.9
5.9738,-2.9932,2.5391,0.4073,-305.91,56.432,239.07,301.43,1811.1
5.9745,-3.2227,1.9434,1.2121,-279.27,-13.861,286.28,301.43,1811.3
5.9752,-3.3789,1.333,1.9825,-236.34,-75.243,309.15,301.43,1811.5
5.9759,-3.2227,0.79102,2.3849,-181.08,-136.63,310.14,301.42,1811.7
5.9766,-2.9053,0.22461,2.6548,-115.46,-199,306.17,301.41,1811.9
5.9773,-2.334,-0.58105,2.8953,-41.94,-256.42,294.24,301.4,1812.1
5.978,-1.7383,-1.377,3.1063,27.631,-297.01,266.9,301.4,1812.3
5.9787,-1.1182,-2.1191,3.2339,85.36,-314.83,221.17,301.4,1812.5
5.9794,-0.55176,-2.5049,3.0523,145.06,-314.34,161.53,301.39,1812.7
5.9801,0.092773,-2.7539,2.6744,209.21,-307.41,94.931,301.38,1813
5.9808,0.9082,-2.9932,2.1248,262.49,-292.06,23.36,301.38,1813.2
5.9815,1.6602,-3.1885,1.5752,298.02,-262.86,-44.732,301.37,1813.4
5.9822,2.3438,-3.3203,1.0256,311.34,-215.33,-102.39,301.37,1813.6
5.9829,2.6807,-3.1201,0.49072,310.85,-152.47,-163.52,301.37,1813.8
5.9836,2.9443,-2.7148,-0.18157,302.95,-83.163,-227.64,301.36,1814
5.9843,3.1885,-2.124,-1.006,284.2,-10.395,-278.83,301.36,1814.2
5.985,3.3447,-1.543,-1.7273,248.18,56.432,-307.16,301.36,1814.4
5.9857,3.3398,-0.98633,-2.2966,193.91,114.84,-314.61,301.36,1814.6
5.9864,3.0322,-0.41504,-2.5812,130.26,175.73,-313.62,301.36,1814.9
5.9871,2.5488,0.30273,-2.8364,60.689,237.61,-303.18,301.36,1815.1
5.9878,1.9043,1.1572,-3.0474,-11.842,284.64,-279.33,301.37,1815.3
5.9885,1.3184,1.8701,-3.1848,-75.491,307.41,-240.56,301.38,1815.5
5.9892,0.7373,2.4121,-3.1406,-131.25,310.87,-183.9,301.39,1815.7
5.9899,0.13184,2.6709,-2.8069,-192.92,307.9,-117.3,301.39,1815.9
5.9906,-0.63477,2.9199,-2.3113,-253.12,293.55,-48.708,301.39,1816.1
5.9913,-1.46,3.1348,-1.7126,-295.55,267.81,20.378,301.4,1816.3
5.992,-2.1143,3.2617,-1.1875,-312.33,228.2,83.5,301.41,1816.5
5.9927,-2.6025,3.208,-0.65266,-315.29,168.8,141.65,301.42,1816.8
5.9934,-2.8516,2.832,-0.029443,-312.33,98.014,204.28,301.42,1817
5.9941,-3.125,2.2949,0.77043,-296.04,27.721,262.43,301.42,1817.2
5.9948,-3.3008,1.6553,1.5752,-262.99,-40.097,299.7,301.42,1817.4
5.9955,-3.3398,1.1377,2.1396,-216.11,-101.97,309.15,301.43,1817.6
5.9962,-3.1396,0.56641,2.5321,-155.42,-162.37,308.65,301.44,1817.8
5.9969,-2.6758,-0.11719,2.7726,-83.386,-223.25,304.18,301.45,1818
5.9976,-2.0703,-0.95703,3.0229,-11.842,-276.22,284.79,301.45,1818.2
5.9983,-1.4111,-1.7627,3.1652,51.314,-308.89,249.01,301.46,1818.4
5.999,-0.89355,-2.29,3.175,110.52,-315.33,198.31,301.47,1818.7
5.9997,-0.29297,-2.6416,2.9443,172.2,-310.87,135.19,301.47,1818.9
6.0004,0.41504,-2.8662,2.4732,232.89,-303.45,64.613,301.48,1819.1
6.0011,1.2695,-3.1104,1.8893,280.26,-281.67,-7.4553,301.49,1819.3
6.0018,2.0264,-3.2666,1.2808,306.9,-245.03,-68.589,301.5,1819.5
6.0025,2.4951,-3.2617,0.80969,311.83,-190.09,-127.24,301.51,1819.7
6.0032,2.8174,-2.998,0.23064,308.38,-123.75,-190.86,301.52,1819.9
6.0039,3.0566,-2.4854,-0.51035,297.53,-52.472,-251.99,301.54,1820.1
6.0046,3.3057,-1.8652,-1.3642,270.39,18.811,-293.74,301.55,1820.3
6.0053,3.3789,-1.2695,-2.0414,226.97,81.183,-312.13,301.55,1820.6
6.006,3.2324,-0.7666,-2.4144,168.75,140.09,-314.12,301.55,1820.8
6.0067,2.8516,-0.12695,-2.7088,101.64,201.97,-310.64,301.56,1821
6.0074,2.29,0.64453,-2.9149,29.604,259.39,-295.23,301.57,1821.2
6.0081,1.6553,1.499,-3.1455,-39.473,298.5,-264.91,301.57,1821.4
6.0088,1.0254,2.1729,-3.1946,-98.188,311.37,-218.69,301.57,1821.6
6.0095,0.5127,2.5049,-3.0179,-157.4,309.39,-158.05,301.56,1821.8
6.0102,-0.19043,2.7734,-2.6057,-219.57,303.45,-89.464,301.56,1822
6.0109,-0.9668,2.9785,-2.0414,-272.36,285.63,-17.396,301.56,1822.2
6.0116,-1.792,3.2129,-1.4722,-305.42,253.95,47.714,301.55,1822.5
6.0123,-2.3682,3.2617,-0.93237,-315.78,203.95,105.87,301.54,1822.7
6.013,-2.6807,3.0762,-0.44656,-314.3,139.6,168.99,301.54,1822.9
6.0137,-2.9639,2.6221,0.28953,-306.41,70.293,231.11,301.54,1823.1
6.0144,-3.1738,2.0361,1.0796,-284.2,-2.4751,279.82,301.53,1823.3
6.0151,-3.3643,1.4453,1.8549,-245.72,-67.818,305.17,301.52,1823.5
6.0158,-3.2666,0.85938,2.3506,-190.46,-126.72,310.64,301.5,1823.7
6.0165,-2.9639,0.32715,2.6057,-124.83,-188.11,308.65,301.5,1823.9
6.0172,-2.4316,-0.44922,2.8707,-54.768,-248,297.22,301.49,1824.1
6.0179,-1.8164,-1.2549,3.0572,16.282,-293.55,271.37,301.48,1824.4
6.0186,-1.2207,-2.002,3.2191,76.972,-313.35,230.12,301.46,1824.6
6.0193,-0.625,-2.4805,3.0965,135.19,-313.84,172.96,301.44,1824.8
6.02,-0.039062,-2.71,2.748,197.86,-308.89,105.87,301.43,1825
6.0207,0.7959,-2.9688,2.2132,255.59,-295.53,34.294,301.42,1825.2
6.0214,1.543,-3.1494,1.6488,294.56,-269.29,-34.294,301.41,1825.4
6.0221,2.2363,-3.3105,1.1238,309.86,-223.75,-92.943,301.41,1825.6
6.0228,2.6562,-3.1738,0.55942,311.83,-162.86,-153.08,301.4,1825.8
6.0235,2.9004,-2.793,-0.053979,305.91,-94.549,-217.7,301.39,1826
6.0242,3.1787,-2.2168,-0.89802,287.66,-22.276,-272.86,301.39,1826.3
6.0249,3.3105,-1.6113,-1.6292,255.09,47.027,-304.18,301.39,1826.5
6.0256,3.3691,-1.0986,-2.2083,204.76,106.43,-313.12,301.39,1826.7
6.0263,3.0957,-0.49805,-2.5567,140.62,164.84,-314.61,301.39,1826.9
6.027,2.6465,0.1709,-2.7922,70.557,227.21,-306.66,301.38,1827.1
6.0277,2.002,1.0449,-3.0376,0.49341,280.18,-283.3,301.38,1827.3
6.0284,1.3818,1.7773,-3.1504,-64.636,306.42,-247.02,301.39,1827.5
6.0291,0.84473,2.3291,-3.1701,-123.85,309.88,-195.83,301.39,1827.7
6.0298,0.21973,2.6514,-2.8707,-183.55,307.9,-129.23,301.4,1827.9
6.0305,-0.47363,2.8662,-2.4144,-242.76,299.49,-58.152,301.4,1828.2
6.0312,-1.3525,3.1201,-1.8108,-290.62,272.76,10.437,301.42,1828.4
6.0319,-2.0215,3.2275,-1.2415,-313.31,234.14,71.571,301.43,1828.6
6.0326,-2.5244,3.2324,-0.76062,-314.3,180.68,132.21,301.44,1828.8
6.0333,-2.8223,2.915,-0.14231,-311.34,111.38,195.33,301.44,1829
6.034,-3.0713,2.3975,0.6134,-300.98,37.621,252.98,301.44,1829.2
6.0347,-3.3154,1.7578,1.482,-270.39,-31.186,294.24,301.46,1829.4
6.0354,-3.3398,1.2012,2.0708,-223.02,-91.579,310.64,301.48,1829.6
6.0361,-3.2031,0.68848,2.4683,-164.8,-151.97,309.64,301.48,1829.8
6.0368,-2.7637,0.0048828,2.7382,-96.708,-214.84,304.67,301.49,1830.1
6.0375,-2.1924,-0.78613,2.964,-23.684,-269.29,288.77,301.49,1830.3
6.0382,-1.5283,-1.6553,3.1799,43.42,-304.44,256.96,301.5,1830.5
6.0389,-0.95703,-2.2314,3.1848,100.66,-315.33,206.76,301.51,1830.7
6.0396,-0.41992,-2.583,3.0032,161.84,-312.36,145.63,301.51,1830.9
6.0403,0.30762,-2.8369,2.5518,224.5,-305.43,76.044,301.52,1831.1
6.041,1.0986,-3.0566,1.9923,273.84,-286.12,4.4732,301.52,1831.3
6.0417,1.9336,-3.2764,1.3887,303.94,-251.47,-59.643,301.52,1831.5
6.0424,2.4316,-3.2666,0.8833,312.33,-199.49,-117.3,301.52,1831.7
6.0431,2.7637,-3.0664,0.35823,308.87,-134.65,-180.92,301.53,1832
6.0438,3.0273,-2.5732,-0.39749,299.99,-64.353,-244.04,301.53,1832.2
6.0445,3.2568,-1.9922,-1.2023,276.8,7.9203,-287.78,301.53,1832.4
6.0452,3.4131,-1.377,-1.9678,235.85,71.778,-310.14,301.54,1832.6
6.0459,3.2617,-0.83008,-2.3751,177.63,129.2,-315.61,301.55,1832.8
6.0466,2.9492,-0.25879,-2.6646,112.5,191.57,-311.63,301.55,1833
6.0473,2.3828,0.53223,-2.9002,42.433,253.45,-297.72,301.55,1833.2
6.048,1.7676,1.3477,-3.1063,-29.604,294.04,-270.38,301.54,1833.4
6.0487,1.1426,2.0898,-3.229,-90.294,308.89,-228.63,301.56,1833.6
6.0494,0.58594,2.4756,-3.0572,-147.53,310.87,-167.5,301.57,1833.9
6.0501,-0.058594,2.7246,-2.6843,-208.71,306.42,-99.404,301.58,1834.1
6.0508,-0.86426,2.9639,-2.1248,-266.44,288.6,-30.318,301.58,1834.3
6.0515,-1.6309,3.1689,-1.5801,-303.45,258.4,37.277,301.57,1834.5
6.0522,-2.3047,3.291,-1.0354,-314.3,214.84,97.416,301.58,1834.7
6.0529,-2.6416,3.1201,-0.52017,-313.81,152.47,158.55,301.58,1834.9
6.0536,-2.915,2.7148,0.15212,-309.86,80.193,220.68,301.58,1835.1
6.0543,-3.1592,2.1191,0.97654,-289.14,7.9203,273.86,301.57,1835.3
6.055,-3.3252,1.543,1.7175,-252.13,-56.927,304.18,301.56,1835.5
6.0557,-3.3252,0.97168,2.2966,-200.32,-117.32,310.64,301.55,1835.8
6.0564,-3.0273,0.41504,2.5763,-137.17,-178.21,308.65,301.55,1836
6.0571,-2.5439,-0.29785,2.8266,-66.117,-239.59,300.2,301.54,1836.2
6.0578,-1.8994,-1.1426,3.0327,5.9209,-286.62,276.34,301.52,1836.4
6.0585,-1.3184,-1.8701,3.1799,68.584,-311.37,238.07,301.5,1836.6
6.0592,-0.72754,-2.4219,3.1504,125.82,-314.83,182.41,301.49,1836.8
6.0599,-0.14648,-2.6758,2.8266,187.5,-310.87,116.8,301.49,1837
6.0606,0.625,-2.9248,2.3309,246.7,-298.99,46.223,301.48,1837.2
6.0613,1.4453,-3.1348,1.7323,290.62,-272.76,-23.36,301.47,1837.4
6.062,2.1143,-3.2715,1.2072,308.87,-232.66,-84.494,301.46,1837.7
6.0627,2.6074,-3.2227,0.66738,310.85,-174.74,-144.14,301.44,1837.9
6.0634,2.8564,-2.8662,0.058887,307.39,-104.45,-207.26,301.43,1838.1
6.0641,3.1299,-2.3291,-0.73608,292.59,-33.166,-264.42,301.43,1838.3
6.0648,3.3057,-1.6992,-1.536,261.01,34.651,-302.19,301.42,1838.5
6.0655,3.3545,-1.1816,-2.115,211.67,96.034,-313.62,301.41,1838.7
6.0662,3.1738,-0.62012,-2.5076,152.96,156.43,-313.62,301.4,1838.9
6.0669,2.7246,0.043945,-2.748,83.386,218.8,-308.15,301.4,1839.1
6.0676,2.1191,0.89355,-2.9983,9.8682,271.77,-288.77,301.4,1839.3
6.0683,1.4697,1.6895,-3.1455,-55.262,303.94,-254.47,301.4,1839.6
6.069,0.94238,2.2314,-3.1701,-112.99,311.86,-203.78,301.39,1839.8
6.0697,0.33691,2.5977,-2.9394,-173.19,308.89,-140.16,301.39,1840
6.0704,-0.34668,2.8223,-2.4831,-235.36,300.48,-71.074,301.4,1840.2
6.0711,-1.2061,3.0762,-1.9089,-283.22,277.71,0,301.41,1840.4
6.0718,-1.9531,3.2275,-1.3151,-310.35,243.05,62.128,301.41,1840.6
6.0725,-2.4414,3.2422,-0.84404,-315.78,189.59,121.77,301.41,1840.8
6.0732,-2.7783,2.998,-0.2699,-312.82,122.76,184.89,301.41,1841
6.0739,-3.0176,2.4902,0.47109,-303.45,49.997,245.53,301.43,1841.2
6.0746,-3.2764,1.875,1.3397,-276.31,-21.286,289.27,301.44,1841.4
6.0753,-3.3496,1.2744,2.0071,-232.4,-82.173,308.65,301.44,1841.7
6.076,-3.2324,0.78125,2.3996,-174.67,-142.07,310.64,301.44,1841.9
6.0767,-2.8564,0.13184,2.7088,-108.06,-205.43,305.67,301.45,1842.1
6.0774,-2.2949,-0.64453,2.9149,-35.525,-261.87,292.25,301.45,1842.3
6.0781,-1.6553,-1.5039,3.1553,34.539,-299.49,262.92,301.45,1842.5
6.0788,-1.04,-2.168,3.2093,91.774,-315.33,215.71,301.46,1842.7
6.0795,-0.52246,-2.5244,3.0474,150.49,-314.34,155.07,301.46,1842.9
6.0802,0.18066,-2.8027,2.6352,214.63,-306.91,88.47,301.46,1843.1
6.0809,0.9668,-3.0127,2.0807,267.92,-289.09,16.899,301.47,1843.3
6.0816,1.8018,-3.252,1.5016,299.99,-259.39,-51.193,301.47,1843.6
6.0823,2.3877,-3.3008,0.95691,310.85,-210.38,-109.34,301.48,1843.8
6.083,2.7051,-3.125,0.46128,311.83,-144.55,-169.48,301.48,1844
6.0837,2.998,-2.6709,-0.2699,303.45,-75.738,-233.1,301.48,1844.2
6.0844,3.2129,-2.0898,-1.06,279.76,-4.9502,-284.3,301.48,1844.4
6.0851,3.4082,-1.4893,-1.85,243.25,62.372,-308.65,301.48,1844.6
6.0858,3.3057,-0.90332,-2.3457,189.96,122.27,-313.12,301.48,1844.8
6.0865,3.0176,-0.36621,-2.6156,122.86,181.67,-313.12,301.48,1845
6.0872,2.4902,0.40039,-2.8805,52.301,241.57,-302.69,301.48,1845.2
6.0879,1.8701,1.2109,-3.0719,-17.269,289.59,-275.35,301.49,1845.5
6.0886,1.2646,1.9727,-3.2339,-79.932,309.39,-235.09,301.51,1845.7
6.0893,0.66406,2.4512,-3.1112,-138.65,309.88,-179.42,301.52,1845.9
6.09,0.073242,2.6904,-2.7628,-200.32,306.42,-111.33,301.53,1846.1
6.0907,-0.75195,2.9492,-2.223,-257.07,293.55,-39.762,301.53,1846.3
6.0914,-1.4941,3.1299,-1.6734,-299.01,265.33,26.839,301.53,1846.5
6.0921,-2.2021,3.2959,-1.1434,-314.3,221.77,86.979,301.54,1846.7
6.0928,-2.6318,3.1689,-0.58396,-314.3,162.86,148.11,301.55,1846.9
6.0935,-2.876,2.7979,0.019629,-310.35,92.569,211.73,301.55,1847.1
6.0942,-3.1494,2.2217,0.86367,-294.07,19.801,266.4,301.54,1847.4
6.0949,-3.291,1.6211,1.6047,-259.04,-47.522,301.2,301.54,1847.6
6.0956,-3.3643,1.0889,2.2083,-209.21,-106.92,310.64,301.55,1847.8
6.0963,-3.0908,0.49805,2.5518,-148.52,-168.31,308.65,301.55,1848
6.097,-2.6416,-0.16602,2.7873,-77.465,-229.69,302.19,301.54,1848.2
6.0977,-2.0068,-1.0303,3.0278,-4.9341,-280.18,281.81,301.53,1848.4
6.0984,-1.3867,-1.7773,3.1504,58.222,-310.38,245.03,301.53,1848.6
6.0991,-0.84473,-2.334,3.1799,115.46,-315.33,191.85,301.53,1848.8
6.0998,-0.22949,-2.6562,2.8904,178.61,-310.38,128.23,301.52,1849
6.1005,0.45898,-2.876,2.4438,238.81,-301.47,57.654,301.51,1849.3
6.1012,1.3379,-3.1299,1.8353,283.22,-279.69,-13.917,301.49,1849.5
6.1019,2.0215,-3.2471,1.2612,307.39,-240.58,-75.05,301.49,1849.7
6.1026,2.5342,-3.2617,0.77534,312.82,-184.15,-132.7,301.48,1849.9
6.1033,2.8271,-2.9443,0.16685,307.89,-117.32,-197.32,301.47,1850.1
6.104,3.0713,-2.4414,-0.57415,294.56,-47.027,-257.95,301.46,1850.3
6.1047,3.3105,-1.8018,-1.4476,267.43,25.246,-296.72,301.44,1850.5
6.1054,3.3496,-1.2451,-2.0414,222.53,88.113,-312.13,301.42,1850.7
6.1061,3.2324,-0.73242,-2.4487,161.84,145.54,-314.61,301.42,1850.9
6.1068,2.8076,-0.068359,-2.7186,94.241,207.41,-310.14,301.41,1851.2
6.1075,2.2461,0.72266,-2.9443,23.19,265.33,-292.25,301.41,1851.4
6.1082,1.5723,1.5918,-3.1603,-44.9,300.97,-260.94,301.4,1851.6
6.1089,1.0156,2.168,-3.175,-104.6,310.87,-214.22,301.39,1851.8
6.1096,0.46875,2.5391,-3.0081,-163.81,308.89,-151.09,301.4,1852
6.1103,-0.23926,2.793,-2.5616,-225.49,302.95,-82.009,301.41,1852.2
6.111,-1.04,3.0127,-2.012,-276.8,282.66,-10.934,301.4,1852.4
6.1117,-1.875,3.2324,-1.4035,-307.89,249.49,53.181,301.4,1852.6
6.1124,-2.3779,3.2422,-0.90784,-315.78,198.5,111.83,301.4,1852.8
6.1131,-2.7197,3.0664,-0.39258,-313.81,134.15,174.95,301.41,1853.1
6.1138,-2.9834,2.5781,0.35332,-305.42,62.372,237.08,301.41,1853.3
6.1145,-3.2227,1.9971,1.163,-281.24,-9.4054,282.31,301.42,1853.5
6.1152,-3.3789,1.377,1.9384,-241.28,-73.758,306.66,301.41,1853.7
6.1159,-3.2471,0.83984,2.3506,-185.03,-132.17,311.14,301.41,1853.9
6.1166,-2.9395,0.26367,2.6548,-118.42,-193.55,308.15,301.43,1854.1
6.1173,-2.3828,-0.52734,2.8904,-47.861,-253.95,294.73,301.44,1854.3
6.118,-1.7773,-1.3477,3.1161,22.203,-296.52,267.4,301.44,1854.5
6.1187,-1.1523,-2.0898,3.2388,83.386,-313.35,225.65,301.46,1854.7
6.1194,-0.5957,-2.4902,3.0817,141.61,-313.35,167,301.46,1855
6.1201,0.048828,-2.7539,2.7186,203.28,-309.39,97.913,301.46,1855.2
6.1208,0.85449,-2.9883,2.169,259.53,-294.04,27.336,301.46,1855.4
6.1215,1.6357,-3.2031,1.6096,298.02,-263.35,-39.762,301.47,1855.6
6.1222,2.3242,-3.3301,1.0501,310.85,-218.3,-99.404,301.47,1855.8
6.1229,2.666,-3.1543,0.53979,309.86,-157.42,-160.04,301.46,1856
6.1236,2.9492,-2.7588,-0.1374,304.93,-87.123,-223.16,301.47,1856.2
6.1243,3.1885,-2.1826,-0.94709,286.18,-14.356,-275.85,301.46,1856.4
6.125,3.3691,-1.5967,-1.6979,249.66,51.977,-306.66,301.47,1856.6
6.1257,3.3643,-1.0107,-2.2868,197.86,111.87,-314.12,301.48,1856.9
6.1264,3.0713,-0.4541,-2.5763,134.7,171.77,-313.62,301.48,1857.1
6.1271,2.5977,0.25879,-2.8413,64.143,233.15,-305.17,301.49,1857.3
6.1278,1.958,1.0986,-3.0474,-7.4011,283.15,-281.31,301.5,1857.5
6.1285,1.3672,1.8408,-3.2044,-70.064,307.9,-243.04,301.51,1857.7
6.1292,0.76172,2.4072,-3.1652,-128.78,310.38,-188.87,301.51,1857.9
6.1299,0.18066,2.6611,-2.8462,-189.96,307.41,-123.26,301.52,1858.1
6.1306,-0.59082,2.9102,-2.3457,-248.68,297.01,-51.69,301.53,1858.3
6.1313,-1.4062,3.1152,-1.7519,-293.08,270.78,16.899,301.54,1858.5
6.132,-2.085,3.2666,-1.2268,-314.3,229.19,77.535,301.53,1858.8
6.1327,-2.5879,3.2178,-0.6772,-315.29,173.26,137.67,301.53,1859
6.1334,-2.8369,2.8662,-0.078516,-310.35,104.94,202.78,301.53,1859.2
6.1341,-3.1152,2.334,0.72627,-298.02,31.186,258.45,301.54,1859.4
6.1348,-3.2861,1.6992,1.5163,-267.92,-38.117,295.73,301.54,1859.6
6.1355,-3.3545,1.1816,2.1052,-217.59,-97.024,310.14,301.53,1859.8
6.1362,-3.1641,0.61035,2.5125,-157.4,-156.92,310.64,301.52,1860
6.1369,-2.7197,-0.048828,2.748,-90.294,-221.77,303.18,301.5,1860.2
6.1376,-2.1191,-0.89355,2.9983,-17.269,-274.74,284.79,301.5,1860.4
6.1383,-1.46,-1.6895,3.1406,50.328,-304.93,253.48,301.5,1860.7
6.139,-0.9375,-2.2461,3.1799,106.58,-314.83,202.29,301.49,1860.9
6.1397,-0.3418,-2.6172,2.9591,165.79,-314.34,137.18,301.48,1861.1
6.1404,0.33691,-2.8369,2.5125,229.43,-303.94,69.583,301.46,1861.3
6.1411,1.2012,-3.0908,1.9334,279.27,-281.67,-0.99404,301.45,1861.5
6.1418,1.9531,-3.2422,1.3299,304.93,-248.5,-66.104,301.45,1861.7
6.1425,2.4609,-3.2666,0.85876,311.34,-195.53,-124.26,301.44,1861.9
6.1432,2.793,-3.0273,0.28462,309.86,-127.22,-185.89,301.42,1862.1
6.1439,3.0273,-2.5342,-0.43674,299.5,-56.432,-247.52,301.4,1862.3
6.1446,3.291,-1.9189,-1.3053,272.36,13.861,-292.75,301.39,1862.6
6.1453,3.3643,-1.3135,-1.9825,230.42,77.718,-311.63,301.4,1862.8
6.146,3.2617,-0.83008,-2.38,173.68,136.63,-314.12,301.4,1863
6.1467,2.9004,-0.19531,-2.6793,105.59,197.51,-311.63,301.39,1863.2
6.1474,2.3486,0.57617,-2.9002,33.552,256.42,-297.22,301.38,1863.4
6.1481,1.6943,1.4502,-3.1406,-34.539,297.01,-266.9,301.37,1863.6
6.1488,1.0791,2.1191,-3.1946,-95.228,310.38,-222.67,301.38,1863.8
